Month,Product,Price
2023-01-01T00:00:00Z,"Oranges, Navel, per lb.",1.514
2023-01-01T00:00:00Z,"Bread, white, pan, per lb.",1.888
2023-01-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.11
2023-01-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.855
2023-01-01T00:00:00Z,Electricity per KWH,0.168
2023-01-01T00:00:00Z,"Eggs, grade A, large, per doz.",4.823
2023-01-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.452
2023-01-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.644
2023-01-01T00:00:00Z,Utility (piped) gas per therm,1.819
2023-01-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.204
2023-02-01T00:00:00Z,"Bananas, per lb.",0.641
2023-02-01T00:00:00Z,"Oranges, Navel, per lb.",1.549
2023-02-01T00:00:00Z,"Bread, white, pan, per lb.",1.896
2023-02-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.99
2023-02-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.894
2023-02-01T00:00:00Z,Electricity per KWH,0.168
2023-02-01T00:00:00Z,"Eggs, grade A, large, per doz.",4.211
2023-02-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.514
2023-02-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.777
2023-02-01T00:00:00Z,Utility (piped) gas per therm,1.609
2023-02-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.163
2023-03-01T00:00:00Z,"Bananas, per lb.",0.632
2023-03-01T00:00:00Z,"Oranges, Navel, per lb.",1.509
2023-03-01T00:00:00Z,"Bread, white, pan, per lb.",1.936
2023-03-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.932
2023-03-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.868
2023-03-01T00:00:00Z,Electricity per KWH,0.166
2023-03-01T00:00:00Z,"Eggs, grade A, large, per doz.",3.446
2023-03-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.551
2023-03-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.753
2023-03-01T00:00:00Z,Utility (piped) gas per therm,1.493
2023-03-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.098
2023-04-01T00:00:00Z,"Bananas, per lb.",0.635
2023-04-01T00:00:00Z,"Oranges, Navel, per lb.",1.53
2023-04-01T00:00:00Z,"Bread, white, pan, per lb.",1.989
2023-04-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.874
2023-04-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.873
2023-04-01T00:00:00Z,Electricity per KWH,0.165
2023-04-01T00:00:00Z,"Eggs, grade A, large, per doz.",3.27
2023-04-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.735
2023-04-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.747
2023-04-01T00:00:00Z,Utility (piped) gas per therm,1.413
2023-04-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.042
2023-05-01T00:00:00Z,"Bananas, per lb.",0.628
2023-05-01T00:00:00Z,"Oranges, Navel, per lb.",1.512
2023-05-01T00:00:00Z,"Bread, white, pan, per lb.",1.951
2023-05-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.798
2023-05-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.92
2023-05-01T00:00:00Z,Electricity per KWH,0.165
2023-05-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.666
2023-05-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.685
2023-05-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",4.953
2023-05-01T00:00:00Z,Utility (piped) gas per therm,1.385
2023-05-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.042
2023-06-01T00:00:00Z,"Bananas, per lb.",0.625
2023-06-01T00:00:00Z,"Oranges, Navel, per lb.",1.535
2023-06-01T00:00:00Z,"Bread, white, pan, per lb.",1.937
2023-06-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.911
2023-06-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.953
2023-06-01T00:00:00Z,Electricity per KWH,0.17
2023-06-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.219
2023-06-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.712
2023-06-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.106
2023-06-01T00:00:00Z,Utility (piped) gas per therm,1.371
2023-06-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.985
2023-07-01T00:00:00Z,"Bananas, per lb.",0.631
2023-07-01T00:00:00Z,"Oranges, Navel, per lb.",1.591
2023-07-01T00:00:00Z,"Bread, white, pan, per lb.",1.98
2023-07-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.896
2023-07-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.891
2023-07-01T00:00:00Z,Electricity per KWH,0.169
2023-07-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.094
2023-07-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.732
2023-07-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.253
2023-07-01T00:00:00Z,Utility (piped) gas per therm,1.395
2023-07-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.971
2023-08-01T00:00:00Z,"Bananas, per lb.",0.631
2023-08-01T00:00:00Z,"Oranges, Navel, per lb.",1.623
2023-08-01T00:00:00Z,"Bread, white, pan, per lb.",1.97
2023-08-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.877
2023-08-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.958
2023-08-01T00:00:00Z,Electricity per KWH,0.17
2023-08-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.043
2023-08-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.955
2023-08-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.259
2023-08-01T00:00:00Z,Utility (piped) gas per therm,1.402
2023-08-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.927
2023-09-01T00:00:00Z,"Bananas, per lb.",0.625
2023-09-01T00:00:00Z,"Oranges, Navel, per lb.",1.637
2023-09-01T00:00:00Z,"Bread, white, pan, per lb.",1.972
2023-09-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.844
2023-09-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.901
2023-09-01T00:00:00Z,Electricity per KWH,0.171
2023-09-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.065
2023-09-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.988
2023-09-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.185
2023-09-01T00:00:00Z,Utility (piped) gas per therm,1.377
2023-09-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.965
2023-10-01T00:00:00Z,"Bananas, per lb.",0.626
2023-10-01T00:00:00Z,"Oranges, Navel, per lb.",1.693
2023-10-01T00:00:00Z,"Bread, white, pan, per lb.",2.002
2023-10-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.865
2023-10-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.926
2023-10-01T00:00:00Z,Electricity per KWH,0.169
2023-10-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.072
2023-10-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.782
2023-10-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.349
2023-10-01T00:00:00Z,Utility (piped) gas per therm,1.388
2023-10-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.927
2023-11-01T00:00:00Z,"Bananas, per lb.",0.627
2023-11-01T00:00:00Z,"Oranges, Navel, per lb.",1.664
2023-11-01T00:00:00Z,"Bread, white, pan, per lb.",1.976
2023-11-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.942
2023-11-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.976
2023-11-01T00:00:00Z,Electricity per KWH,0.168
2023-11-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.138
2023-11-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.5
2023-11-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.201
2023-11-01T00:00:00Z,Utility (piped) gas per therm,1.442
2023-11-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.997
2023-12-01T00:00:00Z,"Bananas, per lb.",0.625
2023-12-01T00:00:00Z,"Oranges, Navel, per lb.",1.601
2023-12-01T00:00:00Z,"Bread, white, pan, per lb.",2.024
2023-12-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.995
2023-12-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.955
2023-12-01T00:00:00Z,Electricity per KWH,0.169
2023-12-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.507
2023-12-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.289
2023-12-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.118
2023-12-01T00:00:00Z,Utility (piped) gas per therm,1.429
2023-12-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.008
2024-01-01T00:00:00Z,"Bananas, per lb.",0.617
2024-01-01T00:00:00Z,"Oranges, Navel, per lb.",1.55
2024-01-01T00:00:00Z,"Bread, white, pan, per lb.",2.033
2024-01-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.146
2024-01-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.987
2024-01-01T00:00:00Z,Electricity per KWH,0.173
2024-01-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.522
2024-01-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.221
2024-01-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.093
2024-01-01T00:00:00Z,Utility (piped) gas per therm,1.452
2024-01-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.958
2024-02-01T00:00:00Z,"Bananas, per lb.",0.625
2024-02-01T00:00:00Z,"Oranges, Navel, per lb.",1.532
2024-02-01T00:00:00Z,"Bread, white, pan, per lb.",2.006
2024-02-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.132
2024-02-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.951
2024-02-01T00:00:00Z,Electricity per KWH,0.173
2024-02-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.996
2024-02-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.359
2024-02-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.213
2024-02-01T00:00:00Z,Utility (piped) gas per therm,1.465
2024-02-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.94
2024-03-01T00:00:00Z,"Bananas, per lb.",0.629
2024-03-01T00:00:00Z,"Oranges, Navel, per lb.",1.516
2024-03-01T00:00:00Z,"Bread, white, pan, per lb.",1.997
2024-03-01T00:00:00Z,"Tomatoes, field grown, per lb.",2.044
2024-03-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.991
2024-03-01T00:00:00Z,Electricity per KWH,0.174
2024-03-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.992
2024-03-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.581
2024-03-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.421
2024-03-01T00:00:00Z,Utility (piped) gas per therm,1.429
2024-03-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.893
2024-04-01T00:00:00Z,"Bananas, per lb.",0.626
2024-04-01T00:00:00Z,"Oranges, Navel, per lb.",1.475
2024-04-01T00:00:00Z,"Bread, white, pan, per lb.",1.998
2024-04-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.962
2024-04-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.953
2024-04-01T00:00:00Z,Electricity per KWH,0.173
2024-04-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.864
2024-04-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.776
2024-04-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.277
2024-04-01T00:00:00Z,Utility (piped) gas per therm,1.375
2024-04-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.868
2024-05-01T00:00:00Z,"Bananas, per lb.",0.622
2024-05-01T00:00:00Z,"Oranges, Navel, per lb.",1.545
2024-05-01T00:00:00Z,"Bread, white, pan, per lb.",1.971
2024-05-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.859
2024-05-01T00:00:00Z,"Chicken, fresh, whole, per lb.",2.013
2024-05-01T00:00:00Z,Electricity per KWH,0.175
2024-05-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.699
2024-05-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.755
2024-05-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.331
2024-05-01T00:00:00Z,Utility (piped) gas per therm,1.369
2024-05-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.864
2024-06-01T00:00:00Z,"Bananas, per lb.",0.625
2024-06-01T00:00:00Z,"Oranges, Navel, per lb.",1.582
2024-06-01T00:00:00Z,"Bread, white, pan, per lb.",1.973
2024-06-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.843
2024-06-01T00:00:00Z,"Chicken, fresh, whole, per lb.",2.007
2024-06-01T00:00:00Z,Electricity per KWH,0.178
2024-06-01T00:00:00Z,"Eggs, grade A, large, per doz.",2.715
2024-06-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.601
2024-06-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.364
2024-06-01T00:00:00Z,Utility (piped) gas per therm,1.407
2024-06-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.956
2024-07-01T00:00:00Z,"Bananas, per lb.",0.613
2024-07-01T00:00:00Z,"Oranges, Navel, per lb.",1.627
2024-07-01T00:00:00Z,"Bread, white, pan, per lb.",1.975
2024-07-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.945
2024-07-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.988
2024-07-01T00:00:00Z,Electricity per KWH,0.178
2024-07-01T00:00:00Z,"Eggs, grade A, large, per doz.",3.08
2024-07-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.622
2024-07-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.47
2024-07-01T00:00:00Z,Utility (piped) gas per therm,1.408
2024-07-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",3.983
2024-08-01T00:00:00Z,"Bananas, per lb.",0.612
2024-08-01T00:00:00Z,"Oranges, Navel, per lb.",1.728
2024-08-01T00:00:00Z,"Bread, white, pan, per lb.",1.951
2024-08-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.996
2024-08-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.988
2024-08-01T00:00:00Z,Electricity per KWH,0.177
2024-08-01T00:00:00Z,"Eggs, grade A, large, per doz.",3.204
2024-08-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.521
2024-08-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.638
2024-08-01T00:00:00Z,Utility (piped) gas per therm,1.401
2024-08-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.044
2024-09-01T00:00:00Z,"Bananas, per lb.",0.617
2024-09-01T00:00:00Z,"Oranges, Navel, per lb.",1.733
2024-09-01T00:00:00Z,"Bread, white, pan, per lb.",1.976
2024-09-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.936
2024-09-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.979
2024-09-01T00:00:00Z,Electricity per KWH,0.178
2024-09-01T00:00:00Z,"Eggs, grade A, large, per doz.",3.821
2024-09-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.344
2024-09-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.576
2024-09-01T00:00:00Z,Utility (piped) gas per therm,1.399
2024-09-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.021
2024-10-01T00:00:00Z,"Bananas, per lb.",0.619
2024-10-01T00:00:00Z,"Oranges, Navel, per lb.",1.805
2024-10-01T00:00:00Z,"Bread, white, pan, per lb.",1.937
2024-10-01T00:00:00Z,"Tomatoes, field grown, per lb.",1.98
2024-10-01T00:00:00Z,"Chicken, fresh, whole, per lb.",1.987
2024-10-01T00:00:00Z,Electricity per KWH,0.177
2024-10-01T00:00:00Z,"Eggs, grade A, large, per doz.",3.37
2024-10-01T00:00:00Z,"Gasoline, unleaded regular, per gallon",3.279
2024-10-01T00:00:00Z,"Ground chuck, 100% beef, per lb.",5.586
2024-10-01T00:00:00Z,Utility (piped) gas per therm,1.422
2024-10-01T00:00:00Z,"Milk, fresh, whole, fortified, per gal.",4.041
